Timestamp,PacketId,MissionTime,ErrorCode,Altitude,Pressure,Temperature,Voltage,GpsLatitude,GpsLongitude,GpsAltitude,DescentRate,PayloadAltitude,PayloadTemperature,PayloadVoltage,PayloadGpsLatitude,PayloadGpsLongitude,PayloadGpsAltitude,PayloadSeparationSuccess,PayloadStatus,Roll,Pitch,Yaw,EmergencyParachuteActive
2026-06-07T12:55:14.011Z,361,00:03:00,0000,0.00,101325.00,28.44,12.00,28.536332,77.391472,0.00,-9.46,0.00,28.07,11.82,28.535257,77.391022,1.56,0,Attached,6.53,-1.82,348.52,0
2026-06-07T12:55:14.510Z,362,00:03:0.5,0000,0.00,101325.00,27.24,11.95,28.535881,77.389985,0.00,-8.88,8.30,27.23,11.73,28.534532,77.390120,5.99,0,Attached,8.53,2.67,11.26,0
2026-06-07T12:55:15.008Z,363,00:03:01,0000,0.00,101325.00,28.00,11.94,28.536862,77.391432,0.00,-8.70,2.34,26.80,11.75,28.535615,77.391380,0.42,0,Attached,5.23,3.15,350.10,0
2026-06-07T12:55:15.506Z,364,00:03:1.5,0000,0.00,101325.00,27.64,11.94,28.536505,77.391487,0.00,-8.84,0.00,28.87,11.83,28.536378,77.391888,0.04,0,Attached,-3.43,5.16,4.65,0
2026-06-07T12:55:16.008Z,365,00:03:02,0000,0.00,101325.00,28.13,11.98,28.536506,77.389898,0.00,-8.79,0.00,26.33,11.78,28.535912,77.391323,-2.06,0,Attached,-6.45,1.02,359.39,0
2026-06-07T12:55:16.508Z,366,00:03:2.5,0000,0.00,101325.00,28.52,11.91,28.534766,77.391620,0.00,-8.45,2.88,29.24,11.68,28.534932,77.391818,1.94,0,Attached,2.71,2.93,357.90,0
2026-06-07T12:55:17.005Z,367,00:03:03,0000,0.00,101325.00,27.11,11.98,28.536460,77.391181,0.00,-9.06,6.05,25.61,11.84,28.535671,77.390443,8.34,0,Attached,-1.09,-2.92,8.90,0
2026-06-07T12:55:17.507Z,368,00:03:3.5,0000,0.00,101325.00,27.74,11.92,28.536115,77.391705,0.00,-9.02,0.00,27.97,11.68,28.535433,77.390458,-1.59,0,Attached,6.49,4.00,357.69,0
2026-06-07T12:55:18.004Z,369,00:03:04,0000,0.00,101325.00,27.03,11.93,28.535256,77.392342,0.00,-8.83,4.17,27.19,11.71,28.535302,77.391279,4.09,0,Attached,-2.35,-3.09,8.90,0
2026-06-07T12:55:18.515Z,370,00:03:4.5,0000,0.00,101325.00,28.12,12.00,28.535351,77.390653,0.00,-8.92,0.00,26.94,11.73,28.536373,77.392060,-1.21,0,Attached,8.13,-2.97,356.54,0
2026-06-07T12:55:19.017Z,371,00:03:05,0000,0.00,101325.00,28.36,12.00,28.534775,77.392188,0.00,-8.85,7.37,26.47,11.77,28.535390,77.391664,5.91,0,Attached,-2.49,-3.42,0.97,0
2026-06-07T12:55:19.512Z,372,00:03:5.5,0000,0.00,101325.00,28.75,11.90,28.536882,77.390866,0.00,-9.22,0.00,28.23,11.67,28.536582,77.391097,-1.63,0,Attached,-2.77,-2.89,9.98,0
2026-06-07T12:55:20.016Z,373,00:03:06,0000,0.00,101325.00,28.91,11.96,28.536276,77.389830,0.00,-9.36,1.29,27.51,11.78,28.536056,77.390710,3.53,0,Attached,-6.56,0.60,18.64,0
2026-06-07T12:55:20.516Z,374,00:03:6.5,0000,0.00,101325.00,27.09,11.99,28.535736,77.389896,0.00,-8.66,0.00,27.12,11.72,28.535003,77.390610,1.63,0,Attached,-0.73,2.56,22.39,0
2026-06-07T12:55:21.013Z,375,00:03:07,0000,0.00,101325.00,27.50,11.94,28.535197,77.391272,0.00,-9.00,0.75,26.10,11.78,28.535545,77.390056,0.09,0,Attached,-0.45,-1.10,24.41,0
2026-06-07T12:55:21.513Z,376,00:03:7.5,0000,0.00,101325.00,28.71,11.97,28.536207,77.391093,0.00,-9.08,0.00,29.96,11.79,28.535922,77.392077,-0.12,0,Attached,7.57,-2.02,19.80,0
2026-06-07T12:55:22.016Z,377,00:03:08,0000,0.00,101325.00,27.86,11.97,28.535397,77.390119,0.00,-8.47,0.00,26.19,11.68,28.535080,77.391692,-1.56,0,Attached,-7.99,-1.26,17.05,0
2026-06-07T12:55:22.513Z,378,00:03:8.5,0000,0.00,101325.00,28.91,11.93,28.534621,77.389780,0.00,-8.83,0.00,29.77,11.78,28.535765,77.391726,-2.38,0,Attached,9.10,2.58,11.72,0
2026-06-07T12:55:23.011Z,379,00:03:09,0000,0.00,101325.00,28.32,11.93,28.535770,77.391283,0.00,-9.28,0.84,30.13,11.72,28.535497,77.390639,-0.74,0,Attached,8.71,3.52,8.36,0
2026-06-07T12:55:23.510Z,380,00:03:9.5,0000,0.00,101325.00,28.66,11.92,28.535785,77.391329,0.00,-9.38,0.00,30.01,11.81,28.535746,77.392110,-1.09,0,Attached,-7.72,-0.05,12.19,0
2026-06-07T12:55:24.012Z,381,00:03:10,0000,0.00,101325.00,27.01,11.96,28.536766,77.389915,0.00,-8.77,10.74,28.35,11.68,28.534876,77.391617,11.75,0,Attached,7.19,-2.67,28.44,0
2026-06-07T12:55:24.516Z,382,00:03:10.5,0000,0.00,101325.00,27.82,11.96,28.534313,77.392359,0.00,-9.29,11.57,27.56,11.85,28.536510,77.390971,13.02,0,Attached,-3.54,4.26,24.83,0
2026-06-07T12:55:25.014Z,383,00:03:11,0000,0.00,101325.00,28.50,11.92,28.536760,77.391364,0.00,-9.19,0.00,28.87,11.63,28.535646,77.391896,2.37,0,Attached,3.31,3.72,16.58,0
2026-06-07T12:55:25.510Z,384,00:03:11.5,0000,0.00,101325.00,27.21,11.99,28.536145,77.391580,0.00,-9.18,3.87,28.07,11.83,28.535865,77.391319,5.78,0,Attached,-9.08,-2.36,11.98,0
2026-06-07T12:55:26.013Z,385,00:03:12,0000,0.00,101325.00,28.96,11.94,28.534883,77.392069,0.00,-8.68,7.85,30.18,11.78,28.535867,77.391768,9.38,0,Attached,8.17,-1.03,30.70,0
2026-06-07T12:55:26.505Z,386,00:03:12.5,0000,0.00,101325.00,27.75,11.98,28.535347,77.391115,0.00,-8.84,0.00,27.99,11.80,28.536189,77.390493,-1.41,0,Attached,3.94,-3.32,32.15,0
2026-06-07T12:55:27.013Z,387,00:03:13,0000,0.00,101325.00,28.67,11.94,28.534428,77.390228,0.00,-9.21,0.10,28.75,11.76,28.535080,77.392024,-2.08,0,Attached,-0.87,4.20,37.14,0
2026-06-07T12:55:27.506Z,388,00:03:13.5,0000,0.00,101325.00,28.43,11.96,28.536854,77.390260,0.00,-8.83,0.00,26.92,11.75,28.534864,77.390830,1.60,0,Attached,9.81,4.59,14.92,0
2026-06-07T12:55:28.008Z,389,00:03:14,0000,0.00,101325.00,27.17,11.98,28.536035,77.390621,0.00,-9.19,4.24,25.98,11.74,28.534845,77.390951,2.17,0,Attached,9.00,4.78,16.39,0
2026-06-07T12:55:28.507Z,390,00:03:14.5,0000,0.00,101325.00,28.28,11.93,28.534109,77.390895,0.00,-8.91,0.00,28.07,11.68,28.536590,77.392111,-1.28,0,Attached,5.63,4.88,25.32,0
2026-06-07T12:55:29.007Z,391,00:03:15,0000,0.00,101325.00,28.51,11.94,28.536423,77.390370,0.00,-9.60,10.35,27.71,11.81,28.534718,77.391036,11.71,0,Attached,8.90,2.48,24.65,0
2026-06-07T12:55:29.508Z,392,00:03:15.5,0000,0.00,101325.00,27.30,11.91,28.536850,77.390094,0.00,-8.95,3.28,27.44,11.74,28.535906,77.391888,3.19,0,Attached,-2.68,2.55,21.17,0
2026-06-07T12:55:30.008Z,393,00:03:16,0000,0.00,101325.00,28.08,11.98,28.536234,77.392372,0.00,-9.08,1.18,26.25,11.73,28.534823,77.391405,-0.55,0,Attached,-9.35,-2.52,40.41,0
2026-06-07T12:55:30.509Z,394,00:03:16.5,0000,0.00,101325.00,27.26,11.96,28.535906,77.391584,0.00,-9.41,0.04,28.36,11.81,28.534747,77.390108,-0.55,0,Attached,6.60,0.68,24.32,0
2026-06-07T12:55:31.006Z,395,00:03:17,0000,0.00,101325.00,28.37,11.94,28.535769,77.390724,0.00,-8.72,0.00,27.55,11.76,28.535312,77.390565,0.80,0,Attached,8.56,1.46,34.25,0
2026-06-07T12:55:31.507Z,396,00:03:17.5,0000,0.00,101325.00,28.46,11.95,28.534849,77.390559,0.00,-9.12,0.54,29.37,11.74,28.534672,77.390832,2.51,0,Attached,-1.41,1.95,40.79,0
2026-06-07T12:55:32.018Z,397,00:03:18,0000,0.00,101325.00,28.94,11.97,28.535242,77.391097,0.00,-8.59,5.86,28.02,11.69,28.535177,77.391358,7.39,0,Attached,-3.18,-3.85,28.81,0
2026-06-07T12:55:32.517Z,398,00:03:18.5,0000,0.00,101325.00,28.06,11.90,28.536114,77.389558,0.00,-8.58,10.33,27.88,11.61,28.535844,77.391839,12.62,0,Attached,6.55,-0.27,32.70,0
2026-06-07T12:55:33.004Z,399,00:03:19,0000,0.00,101325.00,27.34,11.98,28.534725,77.391283,0.00,-9.57,0.00,27.79,11.79,28.535124,77.391256,-1.80,0,Attached,6.26,3.75,31.14,0
2026-06-07T12:55:33.517Z,400,00:03:19.5,0000,0.00,101325.00,27.94,11.98,28.536841,77.389896,0.00,-9.59,0.00,28.08,11.76,28.535108,77.391688,-0.71,0,Attached,1.69,-1.35,39.55,0
2026-06-07T12:55:34.015Z,401,00:03:20,0000,0.00,101325.00,27.11,11.95,28.534327,77.391588,0.00,-8.44,8.60,27.35,11.68,28.534990,77.391614,10.33,0,Attached,9.38,2.20,37.27,0
2026-06-07T12:55:34.514Z,402,00:03:20.5,0000,0.00,101325.00,28.19,11.90,28.534903,77.392160,0.00,-8.93,6.80,30.02,11.63,28.535458,77.390688,7.87,0,Attached,-7.56,-4.68,45.03,0
2026-06-07T12:55:35.013Z,403,00:03:21,0000,0.00,101325.00,28.08,11.98,28.536147,77.392089,0.00,-9.01,4.02,27.93,11.77,28.535070,77.391849,1.57,0,Attached,-1.20,4.49,43.11,0
2026-06-07T12:55:35.510Z,404,00:03:21.5,0000,0.00,101325.00,28.09,11.94,28.534540,77.392481,0.00,-8.92,0.00,29.05,11.68,28.536165,77.391559,2.09,0,Attached,-5.46,4.89,31.04,0
2026-06-07T12:55:36.012Z,405,00:03:22,0000,0.00,101325.00,27.31,11.97,28.536427,77.390951,0.00,-9.39,6.93,26.70,11.77,28.536124,77.391232,6.95,0,Attached,0.93,-4.67,42.44,0
2026-06-07T12:55:36.509Z,406,00:03:22.5,0000,0.00,101325.00,27.84,11.90,28.536216,77.389871,0.00,-9.29,6.59,26.79,11.65,28.536015,77.389941,7.55,0,Attached,0.17,1.18,54.71,0
2026-06-07T12:55:37.007Z,407,00:03:23,0000,0.00,101325.00,27.73,11.97,28.535996,77.391190,0.00,-9.51,0.00,28.15,11.86,28.534802,77.391076,2.17,0,Attached,5.24,2.01,34.79,0
2026-06-07T12:55:37.505Z,408,00:03:23.5,0000,0.00,101325.00,28.90,11.92,28.535440,77.391631,0.00,-8.73,5.84,28.67,11.73,28.535812,77.391930,7.76,0,Attached,8.82,1.60,55.78,0
2026-06-07T12:55:38.006Z,409,00:03:24,0000,0.00,101325.00,27.89,11.95,28.536191,77.389571,0.00,-9.22,0.00,28.55,11.81,28.535577,77.391180,0.35,0,Attached,6.62,-1.84,39.94,0
2026-06-07T12:55:38.506Z,410,00:03:24.5,0000,0.00,101325.00,27.25,11.95,28.535813,77.392011,0.00,-9.10,7.67,26.05,11.85,28.535558,77.392180,6.60,0,Attached,6.96,-3.01,53.93,0
2026-06-07T12:55:39.007Z,411,00:03:25,0000,0.00,101325.00,28.36,11.98,28.536541,77.392354,0.00,-8.78,10.96,30.03,11.77,28.535849,77.390253,11.33,0,Attached,-0.28,-1.85,39.61,0
2026-06-07T12:55:39.506Z,412,00:03:25.5,0000,0.00,101325.00,27.71,11.93,28.535233,77.390027,0.00,-8.73,0.00,28.85,11.66,28.536254,77.391933,-0.60,0,Attached,-0.32,4.18,58.53,0
2026-06-07T12:55:40.016Z,413,00:03:26,0000,0.00,101325.00,28.99,11.97,28.535638,77.389864,0.00,-9.37,4.51,27.14,11.77,28.535563,77.391933,2.66,0,Attached,4.65,-2.25,56.13,0
2026-06-07T12:55:40.507Z,414,00:03:26.5,0000,0.00,101325.00,27.84,11.95,28.534294,77.389637,0.00,-9.05,7.40,26.53,11.67,28.535584,77.390740,6.98,0,Attached,-4.07,-2.03,43.79,0
2026-06-07T12:55:41.006Z,415,00:03:27,0000,0.00,101325.00,27.47,11.93,28.535948,77.392212,0.00,-8.45,0.42,27.81,11.68,28.535300,77.390557,2.47,0,Attached,1.06,4.76,55.40,0
2026-06-07T12:55:41.505Z,416,00:03:27.5,0000,0.00,101325.00,28.92,11.97,28.535094,77.392166,0.00,-8.61,0.00,27.72,11.86,28.535374,77.391223,-0.41,0,Attached,2.01,0.27,56.45,0
2026-06-07T12:55:42.005Z,417,00:03:28,0000,0.00,101325.00,28.05,11.92,28.535894,77.392304,0.00,-8.95,5.47,26.50,11.74,28.536177,77.390366,5.16,0,Attached,0.13,-1.58,52.71,0
2026-06-07T12:55:42.518Z,418,00:03:28.5,0000,0.00,101325.00,27.49,11.91,28.536346,77.389474,0.00,-8.56,9.83,28.49,11.78,28.536322,77.390508,9.55,0,Attached,-0.33,-1.03,65.86,0
2026-06-07T12:55:43.019Z,419,00:03:29,0000,0.00,101325.00,27.45,11.88,28.536830,77.391441,0.00,-8.52,10.78,28.38,11.72,28.535130,77.390767,12.62,0,Attached,-8.88,-3.76,50.88,0
2026-06-07T12:55:43.505Z,420,00:03:29.5,0000,0.00,101325.00,28.45,11.94,28.534133,77.390962,0.00,-8.47,12.39,28.98,11.64,28.535360,77.390211,11.82,0,Attached,1.30,3.67,50.02,0
2026-06-07T12:55:44.016Z,421,00:03:30,0000,0.00,101325.00,28.63,11.91,28.536780,77.390604,0.00,-8.75,6.73,27.41,11.69,28.534539,77.390531,4.46,0,Attached,-7.76,0.59,58.31,0
2026-06-07T12:55:44.504Z,422,00:03:30.5,0000,0.00,101325.00,27.39,11.95,28.535353,77.392522,0.00,-8.72,0.00,28.89,11.68,28.536401,77.391581,0.05,0,Attached,-4.32,1.41,58.39,0
2026-06-07T12:55:45.003Z,423,00:03:31,0000,0.00,101325.00,27.62,11.94,28.534032,77.392072,0.00,-9.30,0.93,25.70,11.70,28.534946,77.390582,-0.69,0,Attached,-2.08,-2.24,62.17,0
2026-06-07T12:55:45.511Z,424,00:03:31.5,0000,0.00,101325.00,28.24,11.98,28.535068,77.392296,0.00,-9.21,11.57,29.40,11.69,28.535056,77.390422,9.92,0,Attached,-6.91,-0.89,57.20,0
2026-06-07T12:55:46.012Z,425,00:03:32,0000,0.00,101325.00,28.99,11.91,28.534779,77.392521,0.00,-9.10,0.00,30.44,11.69,28.534526,77.389965,-1.09,0,Attached,-0.32,1.39,67.45,0
2026-06-07T12:55:46.512Z,426,00:03:32.5,0000,0.00,101325.00,28.25,11.96,28.536292,77.390467,0.00,-8.82,0.00,29.85,11.75,28.535537,77.391153,-1.84,0,Attached,3.99,-1.12,54.91,0
2026-06-07T12:55:47.010Z,427,00:03:33,0000,0.00,101325.00,27.71,11.93,28.535636,77.391029,0.00,-8.45,0.00,28.48,11.67,28.536043,77.390210,-1.31,0,Attached,-5.26,1.22,67.56,0
2026-06-07T12:55:47.505Z,428,00:03:33.5,0000,0.00,101325.00,27.14,11.92,28.534926,77.390503,0.00,-8.75,2.69,25.36,11.72,28.535709,77.391768,1.52,0,Attached,5.00,2.61,54.80,0
2026-06-07T12:55:48.006Z,429,00:03:34,0000,0.00,101325.00,27.70,11.93,28.534172,77.391337,0.00,-8.75,7.93,27.00,11.71,28.536613,77.391215,8.00,0,Attached,7.62,-5.06,72.04,0
2026-06-07T12:55:50.261Z,181,00:01:30,0000,2831.17,72394.34,10.25,12.00,28.536049,77.391631,2831.17,-9.06,2821.94,12.10,11.79,28.535492,77.391129,2819.91,1,Separated,12.07,7.68,192.25,0
2026-06-07T12:55:53.596Z,181,00:01:30,0000,2831.17,72394.34,9.35,11.97,28.535144,77.391673,2831.17,-8.65,2837.40,7.72,11.83,28.535394,77.391085,2839.79,1,Separated,4.02,-10.32,185.47,0
2026-06-07T12:55:54.352Z,181,00:01:30,0000,2831.17,72394.34,9.92,11.98,28.535684,77.390458,2831.17,-9.23,2830.65,8.39,11.79,28.535593,77.391115,2830.70,1,Separated,26.66,4.79,173.21,0
2026-06-07T12:55:54.880Z,181,00:01:30,0000,2831.17,72394.34,10.00,11.95,28.535394,77.391156,2831.17,-9.06,2839.88,11.44,11.79,28.535424,77.390924,2841.28,1,Separated,1.18,10.63,192.12,0
2026-06-07T12:55:55.359Z,181,00:01:30,0000,2831.17,72394.34,9.45,11.97,28.535292,77.391842,2831.17,-9.30,2830.82,10.54,11.83,28.535445,77.391054,2831.49,1,Separated,22.36,-10.77,178.18,0
2026-06-07T12:55:55.807Z,181,00:01:30,0000,2831.17,72394.34,10.48,11.99,28.535158,77.390164,2831.17,-8.54,2837.78,8.73,11.78,28.535623,77.391117,2837.51,1,Separated,-7.13,-7.32,178.56,0
2026-06-07T12:55:56.183Z,181,00:01:30,0000,2831.17,72394.34,8.88,11.99,28.535274,77.390594,2831.17,-8.50,2821.63,8.22,11.76,28.535557,77.391159,2820.54,1,Separated,5.19,14.20,177.99,0
2026-06-07T12:55:56.452Z,181,00:01:30,0000,2831.17,72394.34,9.84,12.04,28.536406,77.390670,2831.17,-8.54,2832.62,10.47,11.82,28.535538,77.391153,2832.82,1,Separated,-9.03,0.47,188.01,0
2026-06-07T12:55:56.718Z,181,00:01:30,0000,2831.17,72394.34,8.90,12.02,28.535457,77.391757,2831.17,-9.24,2820.58,7.71,11.89,28.535425,77.390970,2821.02,1,Separated,27.04,9.40,192.02,0
